genre,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Electronic,Nicolas Jaar,Angles,0d1W8UQgIVU1UAIOpjkbh9,33,0.00298,0.926,316370,0.294,0.786,C#,0.0947,-10.42,Minor,0.039,111.998,04-Apr,0.155
Electronic,Juno Reactor,Immaculate Crucifixion,5gkjQmmMIqSTd5vHk2eTTm,22,0.00495,0.415,460707,0.803,0.784,F,0.102,-8.477,Minor,0.0487,134.885,04-Apr,0.156
Electronic,Mint Royale,Don't Falter,5li8Ec2EOwDK9Cx39nTQLF,34,0.19,0.614,252960,0.875,6.79E-06,A,0.502,-4.154,Major,0.031,129.945,04-Apr,0.875
Electronic,josh pan,Paradise,7FsHFOOQCaZoiYG2JalBrk,23,0.0434,0.794,203077,0.948,0.638,D#,0.116,-5.344,Minor,0.091,129.968,04-Apr,0.339
Electronic,Kill The Noise,Saturn - GTA Remix,45oVMNFkuzMluBeVRvbErN,28,0.000889,0.653,297236,0.871,0.0229,C,0.117,-3.535,Major,0.0407,130.022,04-Apr,0.0852
Electronic,Yagya,The Salt On Her Cheeks,6djZETYnUFjUkAgykUM3Ok,34,0.56,0.667,416320,0.305,0.903,A,0.393,-22.067,Minor,0.0313,114.022,04-Apr,0.124
Electronic,Dorisburg,Votiv,7dhotWWze1Ml2ZFD6B0dn6,30,0.313,0.616,358387,0.464,0.916,E,0.109,-17.747,Minor,0.0471,177.829,04-Apr,0.113
Electronic,Tomáš Dvořák,Gameboy Tune,1tsCiQ0hdn95vwwAtS48bt,27,0.334,0.765,277240,0.642,0.835,A,0.0707,-11.002,Major,0.0524,120.014,04-Apr,0.69
Electronic,Audio Bullys,Only Man,0C15TMKtQIX4VhXJKWANMy,20,0.0436,0.762,200787,0.632,4.42E-05,B,0.122,-3.459,Major,0.0959,102.994,04-Apr,0.794
Electronic,Daft Punk,"Episode 4, Pharrell Williams",5pZHN9b6KrXlUC5Dt3FA0O,32,0.297,0.635,422827,0.476,0,F#,0.181,-13.942,Minor,0.446,116.154,04-Apr,0.6
Electronic,Vök,BTO,4UXtAbgaCkNjwGVQ2qy9Iq,34,0.476,0.441,176587,0.422,0.00457,C#,0.0827,-12.219,Minor,0.0818,88.695,04-Apr,0.515
Electronic,Matanza,La Luna y el Lobo (Jhon Montoya Expedition),6SZyK0T4Om4LZ8tGbm9keV,38,0.246,0.613,308427,0.417,0.683,C,0.126,-11.043,Major,0.0469,179.995,04-Apr,0.164
Electronic,Gramatik,The Prophet (Version 2.0),096KFMgyrYleFMhbWn03Yv,31,0.0806,0.679,253793,0.792,0.648,G#,0.0924,-5.32,Minor,0.0541,94.934,04-Apr,0.33
Electronic,Blockhead,Make America Gape Again,0Z80mdvPCKGN8e8XHhIlOt,28,0.0584,0.667,388616,0.355,0.632,G,0.216,-21.338,Major,0.0388,130.023,04-Apr,0.578
Electronic,Orbital,P.H.U.K.,6e6XlzFRO2DcKF7PeMNMty,37,0.0162,0.677,445187,0.859,0.816,C#,0.0667,-4.306,Major,0.0475,127.993,04-Apr,0.377
Electronic,Big Gigantic,No Apologies (feat. Natalie Cressman) - Falcon Punch Remix,0FOeu2UldlqMaVnTlbcRkF,20,0.0255,0.68,313666,0.479,0.619,A,0.0887,-9.211,Major,0.0509,106.979,04-Apr,0.205
Electronic,Samaris,Tíbrá,3nBImicOegKBjrldtLsP1B,20,0.303,0.648,240200,0.471,0.346,G,0.19,-11.429,Major,0.0426,90.024,04-Apr,0.333
Electronic,Apollo 440,Electro Glide In Blue,68Qbv12EczZdSPRbIH2EWU,34,0.0649,0.52,516040,0.896,0.158,A,0.127,-4.361,Minor,0.0712,155.752,04-Apr,0.585
Electronic,Paul Oakenfold,Otherside - Future House Mix,756v8m82QHJ2PQCb1b0cb0,28,0.0349,0.764,280000,0.838,0.559,C,0.0865,-5.083,Major,0.0458,125.975,04-Apr,0.156
Electronic,The Knife,Wrap Your Arms Around Me,0QMNrroq08iZ3BEy8EW5dr,27,0.0654,0.518,275987,0.57,0.792,D,0.105,-4.686,Major,0.0292,126.038,04-Apr,0.0414
Electronic,Tim Hecker,In Death Valley,062XFMvrtKIzICALVxEsqZ,38,0.295,0.122,336173,0.609,0.894,D,0.319,-8.563,Minor,0.047,73.662,03-Apr,0.181
Electronic,Björk,Saint,5KAWtGJgiYRoApVtuusmQe,27,0.613,0.338,281358,0.522,0.00626,F,0.24,-8.338,Major,0.0627,120.051,04-Apr,0.276
Electronic,Flying Lotus,Riot,5XXpEMHnc2mvysbotodu5N,28,0.0568,0.63,242080,0.949,0.782,E,0.544,-4.455,Minor,0.277,86.655,04-Apr,0.415
Electronic,New Order,Bizarre Love Triangle - Extended Dance Mix,2hAch35sdBIIohme90PY26,25,0.0044,0.703,402200,0.892,0.272,A#,0.267,-8.415,Major,0.064,118.659,04-Apr,0.869
Electronic,Blur,No Distance Left to Run,3VqOi6yIx3eB8BkQaVWBeA,41,0.722,0.419,208267,0.208,0.0318,G,0.108,-14.751,Major,0.0339,148.07,03-Apr,0.108
Electronic,New Order,I'll Stay with You,6MpyaUgutthEieLdLtMmVr,36,0.000658,0.531,264227,0.889,0.135,C#,0.117,-7.02,Major,0.0446,138.005,04-Apr,0.438
Electronic,Björk,Mutual Core,1FLrbbHK4xT88s6gaW8KUQ,27,0.514,0.423,306400,0.357,1.67E-06,G#,0.485,-9.759,Minor,0.0592,119.917,05-Apr,0.135
Electronic,BROHUG,Knuckles,2LbBRk13Jg3m4wFH21Dy3j,34,0.00591,0.644,186240,0.927,0.448,E,0.363,-4.651,Major,0.0508,125.001,04-Apr,0.316
Electronic,Gramatik,Itz Over,5NO9LqbdJJm4Gr9HqJl1ol,33,0.00552,0.8,150692,0.519,0.92,A#,0.0974,-7.909,Minor,0.0663,93.063,04-Apr,0.457
Electronic,Barely Alive,Windpipe - Getter Remix,3vKnwnryjxzAzf5eo4RQHN,31,0.00038,0.328,261001,0.977,0.286,F#,0.281,-0.335,Minor,0.158,75.026,04-Apr,0.436
Electronic,Röyksopp,Never Ever - George Orb Remix,0bb4PtsAAjDtRHQ4nhI6Ns,45,0.0114,0.713,322854,0.712,0.173,F#,0.0723,-6.643,Major,0.0741,124.984,04-Apr,0.48
Electronic,Kasabian,Man of Simple Pleasures,5xOAiSh2Ni9Zhh90X5mxix,25,0.0419,0.606,231093,0.661,2.23E-06,B,0.117,-6.161,Major,0.0331,165.079,04-Apr,0.618
Electronic,Gramatik,Victory,4H89GzDwnmBlFw99RPNEh5,32,0.00419,0.446,202268,0.905,0.852,A,0.0548,-5.122,Minor,0.0564,95.202,04-Apr,0.593
Electronic,Bassnectar,Select Frequency,6TzzPXb9WS63CoziZk3Pz1,24,0.00695,0.838,292920,0.66,6.12E-05,G,0.0884,-7.002,Major,0.256,104.996,04-Apr,0.367
Electronic,Röyksopp,Remind me - someone else's radio remix,6xiyLxwNw6xdExsnoo0Hub,32,0.0217,0.789,246200,0.757,0.675,B,0.0527,-9.296,Major,0.0524,126.109,04-Apr,0.968
Electronic,Kraftwerk,Franz Schubert - 2009 Remastered Version,4aJulXrGlrQFi2cHLc6kSd,30,0.928,0.551,266253,0.297,0.85,D,0.118,-15.397,Major,0.039,111.852,04-Apr,0.641
Electronic,Snavs,Pharaoh,66FafNGPRajl6xwWMkOI3S,30,0.0777,0.652,224571,0.926,0.46,C,0.119,-5.072,Major,0.0396,140.037,04-Apr,0.485
Electronic,G Jones,Stars,68iJwbFaWvjXrt7vrgV0gx,22,0.00741,0.734,109446,0.821,0.968,C,0.105,-6.152,Major,0.0361,113.378,05-Apr,0.0982
Electronic,Leftfield,Release the Pressure - Remastered,6SpP5cpf4dY8AFFtXEfqmA,32,0.0866,0.764,459413,0.823,0.513,E,0.114,-8.384,Major,0.0667,110.006,04-Apr,0.231
Electronic,Moloko,Pure Pleasure Seeker - Todd Edwards Pleasure for Life Mix,0QbwvCMcaRQLoQpYwtTL9R,36,0.000196,0.839,420160,0.645,0.0663,A#,0.361,-9.076,Minor,0.0755,127.817,04-Apr,0.963
Electronic,Gramatik,Adriatic Summer Nights,2uWtqDbdDcEIrOzi7ghZNz,32,0.0106,0.707,182097,0.792,0.614,C,0.137,-4.659,Minor,0.0631,84.012,04-Apr,0.785
Electronic,Gramatik,Some Breaks,6EmRNg0wTSpHPZ2WYGRAYr,32,0.0382,0.875,129309,0.84,0.9,A#,0.0911,-6.476,Minor,0.0502,126.206,04-Apr,0.98
Electronic,Four Tet,128 Harps,6J5eXXEePNJItSPwyzCaYU,33,0.0261,0.778,292130,0.773,0.00108,G,0.0769,-13.638,Minor,0.0913,127.985,04-Apr,0.446
Electronic,Four Tet,Glue Of The World,73YofZuIMmCeWVpfhetgCO,24,0.123,0.61,302227,0.568,0.915,G#,0.383,-8.949,Minor,0.0368,89.978,04-Apr,0.387
Electronic,The Bloody Beetroots,All Black Everything (feat. Gallows),2MJeY5EoKlEwhbshRuJjer,33,7.60E-05,0.408,200625,0.972,0.000359,A#,0.361,-2.968,Major,0.155,160.104,04-Apr,0.577
Electronic,Gramatik,Back To The Future (feat. ProbCause),5LDGG8mzg9k4Nhi8HavI6s,30,0.0186,0.583,180000,0.841,0,D,0.105,-3.665,Major,0.19,90.646,04-Apr,0.495
Electronic,Flux Pavilion,Do Or Die (feat. Childish Gambino) - Flosstradamus Remix,0Qel71ESRR3UKoZt0Qk0ul,22,0.00821,0.705,246857,0.831,0.0293,G#,0.683,-5.3,Minor,0.114,140.057,04-Apr,0.589
Electronic,Nightmares On Wax,Groove St.,3a54Zsf2SWFBTmwGpW0djV,31,0.00258,0.765,449960,0.514,0.906,F,0.401,-13.111,Minor,0.0732,96.982,04-Apr,0.211
Electronic,Modeselektor,Blue Clouds,3u6L6Go8hGx9daN7573zTp,37,0.000283,0.57,362000,0.731,0.76,D,0.0449,-9.197,Minor,0.045,156.014,04-Apr,0.611
Electronic,UZ,Storm,502KG4nyYGFqqNw69aPCtM,26,0.0795,0.797,232486,0.835,8.72E-06,C,0.105,-4.675,Major,0.303,140.054,04-Apr,0.624
Electronic,Ray Volpe,Reality,1fEosTuOxe8elAtHLwVsrJ,25,4.24E-05,0.567,190000,0.851,0.11,C#,0.141,-3.35,Minor,0.0394,149.93,04-Apr,0.0396
Electronic,Snavs,Rupture,2G0QVyiAGUlJTCPzBp0q06,30,0.000697,0.678,176000,0.964,0.00781,C#,0.337,-2.733,Major,0.106,150.04,04-Apr,0.268
Electronic,Bassnectar,Yo,4boecqGyOwPo3LQAXmYkCy,23,0.00912,0.844,220360,0.727,0.651,E,0.099,-8.232,Minor,0.109,125.014,04-Apr,0.682
Electronic,Aphex Twin,Taking Control,7cz5AWWHobIsQzTfZ7YnJq,28,0.0394,0.639,434013,0.747,0.753,C#,0.0652,-12.648,Major,0.055,149.991,04-Apr,0.637
Electronic,Doctor P,Pizza!,0pVDUykBN1dC5OmwHjRAhs,27,0.00528,0.684,181690,0.933,0.0325,C#,0.21,-0.362,Major,0.0387,74.993,04-Apr,0.597
Electronic,MUST DIE!,2020 AD,1yrTDwQ7UWceyDro6xqNa7,26,0.00219,0.587,201290,0.804,0.0148,D,0.154,-6.517,Major,0.0383,155.124,04-Apr,0.157
Electronic,Thievery Corporation,El Pueblo Unido (Jeremy Sole feat. Quantic Remix),3dsQbL2pPOvCI7Hk1ib9tZ,30,0.0108,0.928,249356,0.658,0.1,B,0.333,-10.752,Minor,0.133,102.002,04-Apr,0.878
Electronic,Malaa,Diamonds (Brohug Remix),7aMOebcLy5cuDsAjHDDo88,31,0.0118,0.876,200500,0.882,0.223,G,0.881,-4.203,Major,0.0983,125.019,04-Apr,0.728
Electronic,Eprom,Honey Badger,0Woot3HqnKu3CUBUHv3FCd,26,0.285,0.709,312863,0.501,0.471,F#,0.0793,-11.512,Minor,0.123,76.714,04-Apr,0.202
Electronic,G Jones,Help! I Can't Find My Way Out,20dXdOFRXhCwzxVHr17j0l,23,0.00526,0.544,160000,0.975,0.739,C#,0.395,-4.722,Major,0.0543,150.115,04-Apr,0.43
Electronic,Propellerheads,Take California - Short One,2P0tcgAcwL2Vbkf21L82H1,34,0.00061,0.715,239093,0.873,0.733,C,0.0718,-6.703,Major,0.05,119.881,04-Apr,0.185
Electronic,Jauz,Alpha [LAXX Remix],6MpRLDw3cXRtLyhV7mhn0S,28,0.022,0.546,204800,0.909,0.000107,F,0.345,-3.354,Minor,0.362,150.003,04-Apr,0.0483
Electronic,Air,Sonic Armada,0NAV8n7M2n0DwyASey1hnK,33,0.000487,0.531,305004,0.937,0.812,F#,0.125,-6.986,Minor,0.0404,92.272,04-Apr,0.789
Electronic,Hybrid,Disappear Here,5H6Xz0yLjIrkEGRR8Gu1ET,30,0.0321,0.608,356053,0.582,0.488,D#,0.104,-9.681,Minor,0.0269,128.511,04-Apr,0.256
Electronic,Moby,Iss,4BjWgWG2lEiF3ePr5ZYRnH,19,0.632,0.561,524707,0.363,0.92,C,0.106,-17.281,Major,0.0321,94.007,04-Apr,0.261
Electronic,Monetochka,Ушла к реалисту,6hb6ReTupeRaocxLkSujSp,27,0.941,0.763,212437,0.258,0,D,0.0817,-7.817,Minor,0.0887,115.856,04-Apr,0.617
Electronic,Bellorum,Giant,2cD2ypElNdH7T7EBWCz0dz,26,0.00372,0.592,194400,0.967,0.851,A#,0.0844,-3.103,Major,0.0614,149.962,04-Apr,0.0298
Electronic,Žiga Murko,Harsh Love,4anMhTmZUT1I7rxc4q7mGz,21,0.614,0.717,89958,0.433,0.764,C#,0.108,-10.354,Major,0.146,80.038,04-Apr,0.546
Electronic,Gaullin,We Can,3IXZ4eMEa7M9oI7hRvYkgu,37,0.0165,0.746,158442,0.747,0.147,A#,0.0894,-8.398,Minor,0.0514,128.021,04-Apr,0.323
Electronic,Tropkillaz,Make the Crowd,6LGF5zuR9qsPdm8EP15XOR,38,0.00268,0.899,170829,0.685,0.102,F#,0.0461,-7.214,Major,0.312,98.023,04-Apr,0.516
Electronic,Mount Liberation Unlimited,Double Dance Lover - Disko Dubb Mix,1pWTf1Rv3zhtfce6fvXK1a,33,0.00443,0.715,899570,0.767,0.75,C,0.0889,-12.209,Minor,0.0382,123.934,04-Apr,0.786
Electronic,Moby,Flying Over the Dateline,4WPHbMZeDejPYYMKHZm74X,19,0.2,0.5,287360,0.514,0.598,B,0.0881,-14.635,Minor,0.0905,109.984,03-Apr,0.245
Electronic,Basement Jaxx,Get Me Off,0Cj0jv3L1L2wIPqhTZqbSN,35,0.000478,0.75,291760,0.751,0.146,C#,0.115,-5.96,Major,0.0283,124.883,04-Apr,0.563
Electronic,Mnogoznaal,Девятины,6RkkCIdN7rrTlnSXfF05nG,27,0.0608,0.74,140344,0.887,0,E,0.197,-3.509,Minor,0.0379,130.023,04-Apr,0.458
Electronic,THIEVES,House Party,0c9j1iQQ6PgBLaiNRZMIGV,23,0.00729,0.805,230704,0.946,0.795,C#,0.575,-7.108,Minor,0.188,141.953,04-Apr,0.532
Electronic,Soichi Terada,Saturday Love Sunday,0iWxztedvXvbVnYqruSRvs,31,0.021,0.85,356095,0.396,0.707,B,0.086,-9.425,Major,0.132,103.555,03-Apr,0.157
Electronic,Mnogoznaal,Крики в никуда,2adV9kjyzHHITo8SnYoDpS,27,0.126,0.718,129229,0.83,0.048,C#,0.273,-4.415,Major,0.0391,119.008,04-Apr,0.742
Electronic,Frakkur,SFTLB2,30y74gSoBBq939j5BsiICt,32,0.322,0.588,372653,0.533,0.756,B,0.207,-11.695,Minor,0.0431,159.989,04-Apr,0.155
Electronic,Dabow,Olé,5gcwVn3ITY9qUL5UTBqDik,22,0.00421,0.729,243385,0.942,0.00242,A,0.117,-4.124,Major,0.37,142.101,04-Apr,0.334
Electronic,Destructo,"All Nite (Remix) (feat. E-40, Too $hort & Iamsu!)",5nS4YqlEc2BQBhSrwWD7E6,23,0.0232,0.908,170498,0.786,3.51E-06,G,0.0751,-4.316,Major,0.136,126.023,04-Apr,0.608
Electronic,Massappeals,BAWS,0YKVdl1BdWPaHJvDwuLKkN,23,0.00683,0.852,254400,0.848,0.207,G#,0.252,-3.712,Major,0.107,150.03,04-Apr,0.629
Electronic,Curtis (冷炫忱),No Other Reason,0gMhshO3tLsQzLFzfJW5Jx,27,0.00694,0.465,198457,0.909,0.0979,A#,0.116,-4.94,Major,0.0377,75.028,04-Apr,0.623
Electronic,Chace,For a Day (Extended Version),2k6QfYzhr0uBCvqR1NPfrH,20,0.00511,0.878,224516,0.839,0.00134,B,0.317,-5.343,Minor,0.0736,124.016,04-Apr,0.964
Electronic,Moby,Feeling So Real,6A66ij26eOhBoMyFhbY493,25,3.11E-05,0.375,202800,0.667,0.0225,G,0.673,-6.243,Major,0.0361,162.965,04-Apr,0.442
Electronic,Lil Texas,Anthem X,6NizMwLc7qHdtKGX5AeHh6,24,0.0218,0.629,196800,0.986,0.13,E,0.425,0.423,Minor,0.151,100.012,04-Apr,0.0789
Electronic,Off The Meds,Currency Low,2G9c1z6pQqXqcVRflKVtDL,36,0.222,0.736,149540,0.679,0.018,G#,0.13,-12.365,Major,0.216,119.021,04-Apr,0.732
Electronic,Boaz van de Beatz,No Way Home,5rq3iO7mg13SsYhNhNVRMO,35,0.0721,0.647,200094,0.913,3.19E-05,G,0.347,-5.233,Minor,0.101,154.978,04-Apr,0.361
Electronic,Excision,Again & Again,2w8aEkleS2OFSJkM9Ej3d4,25,0.000167,0.413,225222,0.93,0.00508,A#,0.0869,-2.46,Minor,0.0519,174.128,04-Apr,0.177
Electronic,Excision,Destroid 3 Crusaders (Funtcase Remix),0AnEKqFEFgOvoYK7XulCcB,23,0.00255,0.307,243000,0.904,0.683,C#,0.34,-5.278,Major,0.195,139.995,04-Apr,0.0951
Electronic,Tchami,Prophecy (Keeld Remix),0tr5tEUR0U8PrcZHIuPIWY,33,0.00526,0.882,253440,0.598,0.539,F#,0.923,-6.195,Minor,0.124,125.004,04-Apr,0.105
Electronic,Crazy P,Lie Lost,5q77l0nSM6NmpWvTaRYD0s,38,0.08,0.803,361613,0.708,0.057,C,0.117,-8.154,Major,0.0356,114.603,04-Apr,0.865
Electronic,Dirt Monkey,Lift off (SubDocta Remix),0B7bpFqnx15JQucGgqVnVI,22,0.0129,0.735,252784,0.798,0.187,F,0.197,-4.706,Major,0.0547,144.978,04-Apr,0.406
Electronic,Cut Copy,Hanging Onto Every Heartbeat,78RYZ6l3T3hN4SqQJZ6jPX,33,0.0139,0.621,277093,0.681,0.000269,G,0.287,-4.807,Major,0.0344,120.006,04-Apr,0.56
Electronic,Luna,Ночной визит,0PZfP4hyFbG8FxDrR029tf,31,0.157,0.598,209028,0.697,0.817,D,0.135,-12.118,Minor,0.0323,116.01,04-Apr,0.364
Electronic,Nitti Gritti,Funky Bizness (feat. Mike Dogg),12LV3VrTXSAHxaPoDwH007,26,0.00272,0.859,204444,0.626,0.000758,C#,0.271,-5.448,Major,0.111,108.023,04-Apr,0.569
Electronic,Tisoki,New Wave,4eu8ltwBlaZCZA6BNeEldc,25,0.0587,0.669,220800,0.976,0.841,F,0.273,-1.775,Minor,0.0484,75.001,04-Apr,0.329
Electronic,Gary Numan,The Fall,4aaxuvlLF43SvhCoadq1Jx,33,0.00158,0.55,259800,0.931,0.204,E,0.0992,-7.122,Minor,0.0534,95.987,04-Apr,0.203
Electronic,The Prodigy,Everybody In The Place (Fairground Remix),6D1B9KJdflGLSmQGNd67kL,41,0.137,0.656,309600,0.992,0.0143,G,0.212,-4.302,Major,0.0864,136.994,04-Apr,0.372
Electronic,YOOKiE,Human Annihilation,6z6mk99qOh3DWG5lE4oIOI,23,0.000565,0.686,196083,0.934,0.434,B,0.13,-3.652,Major,0.186,150.192,04-Apr,0.116
Electronic,Goldfrapp,Human,54YjZnWnggHkyAYfxWShw7,35,0.0246,0.627,276333,0.518,0.00334,F,0.0561,-10.098,Major,0.0354,127.77,04-Apr,0.238
Electronic,Paul Oakenfold,Swordfish (Intro),5a42aNZcdsyaMnXsi9qH7o,22,0.856,0.462,164267,0.31,0.0174,C,0.214,-18.861,Minor,0.0841,86.014,04-Apr,0.564
Electronic,3LAU,Fire - LZRD Remix,1nBT7CH7eNLyGNGvV7qQsz,31,0.000233,0.654,209709,0.849,0.00428,A,0.121,-6.09,Major,0.0377,102.986,04-Apr,0.26
Electronic,Jean-Michel Jarre,MACHINES ARE LEARNING - movement 7,1NTwPHEw2lDScCcnxisK0z,18,0.506,0.436,127231,0.694,0.864,D,0.218,-9.808,Major,0.0522,194.998,04-Apr,0.873
Electronic,David Holmes,Laptops,3OcYrBEMYqADpjBBSKqAGY,27,0.00486,0.651,56787,0.9,0.8,G,0.146,-9.159,Major,0.0434,115.115,04-Apr,0.348
Electronic,Buku,Fullagold,1o30UAXdN1UACi8EdpFtq4,22,0.0339,0.715,280495,0.699,0.265,A,0.125,-6.781,Major,0.0332,140.026,04-Apr,0.664
Electronic,Matthew Dekay,Lost In A Moment - Original Mix,7j6zoqpgaOlImNNa1a8S16,30,0.00925,0.719,608000,0.412,0.858,A,0.084,-13.622,Major,0.0566,123.013,04-Apr,0.287
Electronic,Jamiroquai,The Kids - Remastered,4IbaGizI98hCOijQdmOJ4a,33,0.215,0.516,309800,0.993,0.494,F,0.116,-4.264,Minor,0.104,128.98,04-Apr,0.617
Electronic,sober rob,Lost,5ISJcjiZg8eRSenPfCpAmA,23,0.146,0.72,228923,0.425,0.108,G#,0.785,-14.148,Minor,0.71,129.929,04-Apr,0.548
Electronic,Archive,End of Our Days,7EsIRNZHO5hnjB4W0wlIiY,21,0.875,0.389,292196,0.361,0.00229,A#,0.133,-11.843,Minor,0.0334,113.507,03-Apr,0.237
Electronic,Fatboy Slim,Slash Dot Dash,1uTyD0bjuLMPbep9jSKKwg,21,0.0015,0.649,173453,0.911,1.68E-05,E,0.0699,-4.503,Major,0.179,220.041,04-Apr,0.936
Electronic,UNKLE,Sunrise (Always Comes Around),1GRVxB5K3G3rTXDaEKC7Nt,25,0.00398,0.568,373930,0.587,0.74,A,0.684,-11.238,Minor,0.0331,128.008,04-Apr,0.038
Electronic,Groove Armada,I See You Baby (feat. Gram'ma Funk),7zdScymclyy48QjCvbYjm2,36,0.00271,0.82,281067,0.838,0.149,F#,0.0533,-8.588,Major,0.057,122.023,04-Apr,0.655
Electronic,Mount Kimbie,Blood and Form,0JJBc9IxBfWPvbwqVFw6BG,33,0.924,0.744,233067,0.551,0.895,B,0.103,-9.141,Major,0.0464,104.207,04-Apr,0.534
Electronic,Amon Tobin,Mighty Micro People,250ZvCPLrSTOWS06p8t3HJ,33,0.177,0.42,348133,0.709,0.162,G,0.11,-7.026,Major,0.0755,180.933,04-Apr,0.212
Electronic,Thom Yorke,An Audition,74hnCqoBekV3fj5ACDKNIP,33,0.0147,0.198,34459,0.397,0.513,D#,0.121,-13.971,Major,0.0429,86.788,04-Apr,0.0395
Electronic,The Stone Roses,Tightrope,0RWfJqoxleisTFjWooQwoX,42,0.448,0.446,264133,0.425,0,A,0.0834,-9.223,Major,0.0266,80.587,04-Apr,0.412
Electronic,AFX,Every Day,2iP0WoxusUtDpnNEgewVD8,32,0.612,0.612,230440,0.838,0.9,C#,0.093,-8.263,Major,0.0568,167.853,03-Apr,0.786
Electronic,The Stone Roses,Breaking Into Heaven,4GFHpWe89M0FqmujjwQpsu,42,0.00116,0.269,679933,0.894,0.0144,E,0.098,-7.957,Minor,0.141,92.168,04-Apr,0.201
Electronic,Ekali,Babylon (feat. Denzel Curry) - Josh Pan & X&G Remix,531FLTy7W0RcSwC0WWpD2A,28,0.137,0.573,231703,0.806,3.68E-05,B,0.276,-5.17,Minor,0.342,91.782,05-Apr,0.205
Electronic,Gramatik,Satoshi Nakamoto - Beat Fatigue Remix,4pxL52eEf4y9AKLrrQANES,30,0.171,0.57,301333,0.909,0,F#,0.114,-3.353,Major,0.33,89.082,04-Apr,0.795
Electronic,Getter,Sinner (feat. Maksim) - Dodge & Fuski Remix,65mAJr1po5LryF0Z4vkT2n,27,0.000843,0.658,262286,0.98,2.02E-06,G#,0.098,-1.694,Major,0.24,140.014,04-Apr,0.34
Electronic,Gramatik,Make You Better,6ZpvYT3dgC7paxZELtHSEM,32,0.0042,0.808,252300,0.497,0.00783,B,0.154,-6.428,Minor,0.0467,99.981,04-Apr,0.921
Electronic,Bassnectar,Bass Head (MRK1 Remix),6O1gYtoVNn4MNXFjYqGaEO,24,0.000112,0.706,306857,0.845,0.338,B,0.839,-5.083,Major,0.0341,140.021,04-Apr,0.392
Electronic,Gramatik,Deal With The Real,7Gn3hp9gWYphZByGsMIxXs,32,0.00118,0.677,241125,0.568,0.111,C#,0.146,-9.494,Minor,0.031,146.003,04-Apr,0.563
Electronic,Flying Lotus,Auntie's Harp,4hX3n384YEio3vZxXjuwEO,28,0.000101,0.734,55573,0.86,0.376,G,0.144,-5.474,Major,0.274,91.153,04-Apr,0.39
Electronic,Crazy P,Never Gonna Reach Me - Hot Toddy Remix,6lu3vUZgSvPHngIYl3anZ4,40,0.000561,0.742,580364,0.422,0.39,G,0.097,-13.787,Major,0.0547,110.008,04-Apr,0.361
Electronic,The Crystal Method,The American Way,7rxsUElytFr7IERTmtT5VK,24,0.0559,0.733,267050,0.625,0.784,A#,0.143,-7.676,Minor,0.0396,95.989,04-Apr,0.557
Electronic,The Crystal Method,Bad Ass (Rogue Element Mix),3cP4QAZZM0YGsOMbSONBNj,23,0.000463,0.655,324813,0.968,0.204,F#,0.0692,-8.162,Minor,0.0817,133.031,04-Apr,0.201
Electronic,Télépopmusik,Nothing's Burning,4DLXb0plMzmhuuyB8HB5Cl,24,0.571,0.23,232600,0.413,0.418,D,0.102,-9.629,Minor,0.0315,82.444,04-Apr,0.0463
Electronic,Everything But The Girl,Mirrorball,11IA5WKHgtgMCsU05uLJPl,19,0.131,0.791,206960,0.488,0.0122,G,0.0435,-10.469,Minor,0.0335,87.412,04-Apr,0.689
Electronic,GANZ,Slippin' (feat. CUT_),5YjwX3ScssegtOE9jAbIma,24,0.0353,0.648,184968,0.576,0.0013,A#,0.0925,-11.303,Minor,0.0753,156.956,04-Apr,0.526
Electronic,Jimi Tenor,Blind,7aIR3ALdq0hgVXlq33wLyK,33,0.477,0.244,450000,0.487,0.0615,E,0.11,-10.916,Minor,0.0493,81.958,04-Apr,0.179
Electronic,RJD2,Silver Fox,7hXnDB0u6wAMXdfakCWnqe,29,0.0285,0.775,211373,0.895,0.000109,C,0.158,-3.851,Minor,0.0544,97.028,04-Apr,0.519
Electronic,Massive Attack,Risingson (Otherside),2pxYW9ZLsf7NZt2UjpMUcJ,32,0.00105,0.576,329427,0.774,0.72,C#,0.101,-8.34,Minor,0.0476,164.147,04-Apr,0.306
Electronic,The Crystal Method,Do It (Dub Pistols Mix),3WSyQ22hXGZnY3nthYIIGY,23,0.00345,0.731,324240,0.583,0.885,C,0.0912,-9.348,Major,0.0523,130.051,04-Apr,0.446
Electronic,Timo Maas,Dark Society - Loco Dice Remix,0w6ALtEvAQIfP5DUDzOTZe,31,0.00499,0.806,285092,0.89,0.927,A#,0.0894,-11.873,Minor,0.0464,124.997,04-Apr,0.497
Electronic,Lionrock,Fire Up The Shoesaw,1d8BadAgtbQGR1FkLMFnxA,22,0.0326,0.676,343600,0.754,0.674,C#,0.374,-11.037,Major,0.0457,110.027,04-Apr,0.748
Electronic,Jamiroquai,Slipin' 'n' Slidin',2IQGAsFFCvoHFJUlAJlbUt,33,0.0381,0.796,216787,0.578,0.924,C#,0.0731,-9.29,Major,0.0513,96.719,04-Apr,0.821
